Ciclos,cant_clock
1, 23751823
2, 23986433
3, 24724703
4, 24475133
5, 24023726
6, 24389492
7, 23942140
8, 23316289
9, 23053127
10, 23014400
11, 23064931
12, 23130757
13, 23074573
14, 23022402
15, 23017933
16, 23010426
17, 23020884
18, 23015271
19, 23020591
20, 23491885
