Ciclos,cant_clock
1, 13150469
2, 13781085
3, 13300029
4, 13106536
5, 13654654
6, 13179473
7, 13626112
8, 13405656
9, 13532396
10, 12947856
11, 12851145
12, 13264793
13, 12839590
14, 12758843
15, 12822539
16, 12803517
17, 12721408
18, 12701816
19, 12668560
20, 12684350
