Ciclos,cant_clock
1, 24476277
2, 24723147
3, 23834723
4, 23742915
5, 23662857
6, 23645070
7, 23612255
8, 23578473
9, 23562940
10, 23614372
11, 23581074
12, 23791092
13, 23661105
14, 23638963
15, 23584301
16, 23612180
17, 23597917
18, 23642593
19, 23701589
20, 23695370
