Ciclos,cant_clock
1, 19022996
2, 18800443
3, 19783134
4, 19169119
5, 18548768
6, 19049826
7, 18634681
8, 18838773
9, 19473892
10, 18549099
11, 18688215
12, 19263259
13, 18301105
14, 18975234
15, 18478754
16, 17934726
17, 18616297
18, 18602412
19, 18010869
20, 18646454
