Ciclos,cant_clock
1, 4365473
2, 4309139
3, 4214615
4, 4426941
5, 4394120
6, 4212921
7, 4205735
8, 4291535
9, 4488715
10, 4523253
11, 4565944
12, 4340384
13, 4341789
14, 4447479
15, 4353861
16, 4537145
17, 4356182
18, 4348937
19, 4432132
20, 4348227
