Ciclos,cant_clock
1, 4364512
2, 4279857
3, 4281054
4, 4146569
5, 4145804
6, 4257207
7, 4146246
8, 4330140
9, 4249500
10, 4313354
11, 4377194
12, 4532479
13, 4332210
14, 4276202
15, 4345363
16, 4238494
17, 4145577
18, 4259488
19, 4146309
20, 4274672
