Ciclos,cant_clock
1, 2742496
2, 2726600
3, 2707821
4, 2807808
5, 3001871
6, 2787083
7, 2786655
8, 2855007
9, 2889341
10, 3003540
11, 2968067
12, 2808055
13, 2865747
14, 2832702
15, 2793674
16, 2816957
17, 2878989
18, 2879193
19, 2790332
20, 2786884
