Ciclos,cant_clock
1, 17889564
2, 17562735
3, 17800804
4, 18128861
5, 17782958
6, 17842305
7, 18146394
8, 18163216
9, 18018221
10, 17737014
11, 17457941
12, 17612706
13, 17491516
14, 17425557
15, 17496755
16, 17378603
17, 17376316
18, 17444768
19, 17369675
20, 17498635
