Ciclos,cant_clock
1, 1620035
2, 1493525
3, 1325784
4, 1320978
5, 1320527
6, 1321066
7, 1321057
8, 1320739
9, 1321190
10, 1320343
11, 1389819
12, 1320993
13, 1320095
14, 1320721
15, 1319898
16, 1320219
17, 1320080
18, 1320455
19, 1320161
20, 1389469
