Ciclos,cant_clock
1, 2801671
2, 2900811
3, 2793233
4, 2791343
5, 2790680
6, 2917182
7, 2792038
8, 2791307
9, 2789737
10, 2894916
11, 2798002
12, 3062679
13, 2885883
14, 2884039
15, 2958184
16, 3116926
17, 2881664
18, 2879593
19, 2955258
20, 2878009
